accessionId	version	lastUpdated	created	lastUpdatedBy	createdBy	title	dateExpression	dateBegin	dateEnd	bulkDateBegin	bulkDateEnd	extentNumber	containerSummary	extentType	displayCreator	displayRepository	displaySource	restrictionsApply	accessionNumber1	accessionNumber2	accessionNumber3	accessionNumber4	accessionDate	resourceType	description	inventory	conditionNote	acquisitionType	acknowledgementDate	agreementSentDate	agreementReceivedDate	processingPlan	accessionProcessedDate	accessionDispositionNote	retentionRule	cataloged	rightsTransferred	catalogedNote	accessRestrictionsNote	useRestrictionsNote	generalAccessionNote	processingPriority	processors	processingStatus	acknowledgementSent	agreementSent	agreementReceived	accessionProcessed	accessRestrictions	useRestrictions	catalogedDate	rightsTransferredDate	processingStartedDate	rightsTransferredNote	userDefinedDate1	userDefinedDate2	userDefinedBoolean1	userDefinedBoolean2	userDefinedInteger1	userDefinedInteger2	userDefinedReal1	userDefinedReal2	userDefinedString1	userDefinedString2	userDefinedString3	userDefinedText1	userDefinedText2	userDefinedText3	userDefinedText4	repositoryId
1334	3	2011-12-13 08:44:55.350	2011-06-13 07:35:35.177	johnemm	johnemm	Records of the Faculty Education Policy Group		NULL	NULL	NULL	NULL	NULL			University of Florida. Faculty Education Policy Group.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Chalmers, David	0	0000	466	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 11							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs11.xml							1
1335	1	2011-11-03 09:43:13.223	2011-06-13 07:35:35.177	johnemm	johnemm	Minutes of the University of Florida Student Senate		NULL	NULL	NULL	NULL	NULL			University of Florida. Student Body Senate.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	467	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 12							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs12.xml							1
1336	1	2011-11-03 09:43:21.207	2011-06-13 07:35:35.193	johnemm	johnemm	Administrative Records and Student Complaints of the University of Florida Office of Academic Affairs		NULL	NULL	NULL	NULL	NULL			University of Florida. Dean of Academic Affairs.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	468	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 13							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs13.xml							1
1337	1	2011-11-03 09:43:28.567	2011-06-13 07:35:35.193	johnemm	johnemm	Student Body Laws of the Student Senate		NULL	NULL	NULL	NULL	NULL			University of Florida. Student Senate.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	469	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			0	0	Create catalog record.							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs14.xml							1
1338	2	2011-12-05 08:29:06.497	2011-06-13 07:35:35.210	johnemm	johnemm	Accession Records of the University of Florida Libraries		NULL	NULL	NULL	NULL	NULL			University of Florida. Libraries.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	470	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			0	0	Create catalog record.							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs16.xml							1
1339	2	2011-12-05 08:29:19.700	2011-06-13 07:35:35.227	johnemm	johnemm	Reports of the University of Florida Libraries		NULL	NULL	NULL	NULL	NULL			University of Florida. Libraries.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	471	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 17							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs17.xml							1
1340	2	2011-12-05 08:32:09.037	2011-06-13 07:35:35.227	johnemm	johnemm	Records of the Marriage and Family Clinic		NULL	NULL	NULL	NULL	NULL			University of Florida. Marriage and Family Clinic.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	472	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 18;Small Collections							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs18.xml							1
1341	1	2012-02-03 09:45:35.907	2011-06-13 07:35:35.240	johnemm	johnemm	College of Engineering. Office of the Dean. Administrative policy records		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Engineering. Office of the Dean.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	473	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 19							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs19							1
1342	4	2012-04-19 14:49:36.293	2011-06-13 07:35:35.240	pmcbride	johnemm	Records of the University of Florida Board of University Examiners		1935	1975	1940	1975	11	3 document cases of folders | 8 record boxes	Boxes	McQuitty, John Vredenburgh ; University of Florida. Board of University Examiners.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		1	0000	474	x		1911-01-01 00:00:00.000	University Archives - Public Records	Original 1987 accession was 7 boxes (app. 8.5 cu ft) of file records, 1949-1976. These were processed down to 3 document case files.   Subsequently a further 9 boxes of notebooks and bound volumes of reports were transferred, date unknown.  These have been processed to 8 reccord boxes, appox. 8 cf. 		Printed reports in notebooks are very brittle with fading ink.  Bound volumes are in better condition.	Transfer	NULL	NULL	NULL		NULL		Permanent records	1	0	Series 20: original designation | Series: 2 Administration | Subseries: 3 President's Office | Subseries: 3.1 Board of University Examiners	The records of the Board of University Examiners contain student academic records that are restricted in accordance with university policy and applicable law.  Student testing grades are subject to FERPA restrictions of 75 yrs from date of creation.	Consult University Archivist regarding access and use of student testing results.					NULL	NULL	NULL	1	1	1	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs20.xml							1
1343	2	2011-12-01 08:47:38.887	2011-06-13 07:35:35.257	johnemm	johnemm	Campus and State Correspondence of the Agricultural Experiment Station		NULL	NULL	NULL	NULL	NULL			University of Florida. Agricultural Experiment Station.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	475	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series s21							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs21.xml							1
1344	3	2011-12-13 08:33:45.600	2011-06-13 07:35:35.257	johnemm	johnemm	Center for Latin American Studies. Office of the Director. Records		NULL	NULL	NULL	NULL	NULL			University of Florida. Center for Latin American Studies. Office of the Director.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	University of Florida. Center for Latin American Studies.	0	1985	5	0808		1985-08-08 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 23							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				Create EAD.				1
1345	3	2014-09-02 09:43:34.817	2011-06-13 07:35:35.270	ambenefiel	johnemm	Meetings of the Faculty of the University of Florida College of Engineering		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Engineering.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	476	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 24	Minutes contain information regarding individual students' eligibility for graduation, including credit hours attained. The use of this series is restricted.		22 audio tapes were listed in original finding aid, dated 2006. These tapes could not be located during 2014 processing of additional records, and were removed from the finding aid. If located, they should be added back into the finding aid.				NULL	NULL	NULL	1	1	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs24.xml							1
1346	1	2011-11-03 09:48:53.220	2011-06-13 07:35:35.270	johnemm	johnemm	Administrative Policy Records of the School of Forest Resources and Conservation Office of the Director		NULL	NULL	NULL	NULL	NULL			University of Florida. School of Forest Resources and Conservation. Office of the Director.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	477	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series ;s25  and also: Series s25a (Combine s25a record with s25 record and suppress.)			Remove ";" from call number				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs25.xml							1
1347	2	2012-02-03 09:56:35.193	2011-06-13 07:35:35.287	johnemm	johnemm	Engineering and Industrial Experiment Station. Projects related to Florida's phosphate industry		NULL	NULL	NULL	NULL	NULL			University of Florida. Engineering and Industrial Experiment Station.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	479	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 26a  (there are several records for other subseries: 26a-26q, including two records for the subseries 26p.)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs26							1
1348	2	2011-12-01 08:47:55.697	2011-06-13 07:35:35.287	johnemm	johnemm	Bound Financial Records of the University of Florida Agricultural Experiment Station		NULL	NULL	NULL	NULL	NULL			University of Florida. Agricultural Experiment Station.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	494	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series s29							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs29.xml							1
1349	2	2011-12-01 08:48:27.900	2011-06-13 07:35:35.303	johnemm	johnemm	Correspondence with Federal Agencies by the Agricultural Experiment Station and Florida Cooperative Extension Service		NULL	NULL	NULL	NULL	NULL			University of Florida. Agricultural Experiment Station.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	495	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series s30 (Combine records for 30a and 30b with record for Series s30 and suppress these records)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs30.xml							1
1350	3	2011-12-13 08:45:19.080	2011-06-13 07:35:35.303	johnemm	johnemm	Minutes of Faculty of the Teachers College and Normal School		NULL	NULL	NULL	NULL	NULL			University of Florida. Teachers College and Normal School.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Smith, David B.,  (David Barry)	0	1987	1	0305		1987-03-05 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series S31 (there is another "Series 31" record that should be suppressed)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs31.xml							1
1351	2	2011-12-05 08:29:30.687	2011-06-13 07:35:35.317	johnemm	johnemm	Circulation Records of the University of Florida Libraries		NULL	NULL	NULL	NULL	NULL			University of Florida. Libraries.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	499	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 33							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs33.xml							1
1352	2	2011-12-05 08:29:46.500	2011-06-13 07:35:35.333	johnemm	johnemm	University of Florida Libraries Permanent Donor Files		NULL	NULL	NULL	NULL	NULL			University of Florida. Libraries.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	500	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 34							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs34.xml							1
1353	1	2011-11-03 09:50:23.030	2011-06-13 07:35:35.333	johnemm	johnemm	Minutes of the University Libraries Committee		NULL	NULL	NULL	NULL	NULL			University of Florida. University Libraries Committee.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	501	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 35							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs35.xml							1
1354	2	2011-11-24 07:50:12.557	2011-06-13 07:35:35.350	johnemm	johnemm	Records of the Florida State Normal School (De Funiak Springs)		NULL	NULL	NULL	NULL	NULL			Florida State Normal School (De Funiak Springs, Fla.)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	502	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series S37							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs37.xml							1
1355	1	2011-11-03 09:50:48.280	2011-06-13 07:35:35.350	johnemm	johnemm	Administrative Policy Records of the University of Florida College of Education Office of the Dean		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Education. Office of the Dean.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	503	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series S38 (there are records also for 38a-c that should be combined with this one and suppressed possibly)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs38.xml							1
1356	1	2011-11-03 09:50:57.467	2011-06-13 07:35:35.367	johnemm	johnemm	Boxing Team Roll Book		NULL	NULL	NULL	NULL	NULL			University of Florida. Boxing Team.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	507	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series s39 (There are 2 records for this series - suppress one.)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs39.xml							1
1357	2	2011-12-01 09:46:22.770	2011-06-13 07:35:35.367	johnemm	johnemm	Records of the University of Florida Social Sciences Division		NULL	NULL	NULL	NULL	NULL			University of Florida. Division of Social Sciences. Office of the Director.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	509	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series s40 (there are 2 records for this series - suppress the other one)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs40.xml							1
1358	2	2012-02-03 08:56:06.337	2011-06-13 07:35:35.380	johnemm	johnemm	College of Law . Administrative policy records		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Law.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	511	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 41							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs41							1
1359	2	2011-12-01 09:26:16.283	2011-06-13 07:35:35.380	johnemm	johnemm	Clippings File of the College of Law		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Law.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	512	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series S42							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs42.xml							1
1360	2	2011-12-01 09:25:16.147	2011-06-13 07:35:35.397	johnemm	johnemm	Student Register of the College of Law		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Law.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	513	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 43							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs43.xml							1
1361	3	2011-12-13 08:45:54.867	2011-06-13 07:35:35.413	johnemm	johnemm	Records of the Committee to Re-evaluate the Religious Program		NULL	NULL	NULL	NULL	NULL			University of Florida. Committee to Re-evaluate the Religious Program.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Proctor, Samuel	0	0000	514	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 44							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs44.xml							1
1362	2	2011-12-01 09:25:35.223	2011-06-13 07:35:35.413	johnemm	johnemm	Minutes of the College of Law Faculty Committee		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Law.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	515	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 45							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs45.xml							1
1363	2	2011-12-05 08:22:56.750	2011-06-13 07:35:35.427	johnemm	johnemm	Graduate School. Office of the Dean. Administrative policy records		NULL	NULL	NULL	NULL	NULL			University of Florida. Graduate School. Office of the Dean.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	516	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 46							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				Create EAD.				1
1364	2	2014-03-21 14:43:03.967	2011-06-13 07:35:35.427	ambenefiel	johnemm	Administrative Policy Records of the University of Florida College of Journalism and Communication Office of the Dean		NULL	NULL	NULL	NULL	NULL			University of Florida. School of Journalism. Office of the Director.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	517	x		1911-01-01 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 47							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufarchrs47.xml							1
1365	2	2011-12-01 09:21:52.007	2011-06-13 07:35:35.443	johnemm	johnemm	College of Business Administration. Office of the Dean. Administrative Policy Records		NULL	NULL	NULL	NULL	NULL			University of Florida. College of Business Administration. Office of the Dean.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1989	1	0516		1989-05-16 00:00:00.000	University Archives - Public Records				Transfer	NULL	NULL	NULL		NULL			1	0	Series 48							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL								1
